is_canceled,country,market_segment,deposit_type,total_of_special_requests,reservation_status_month,arrival_date_month,lead_time
0,59,6,0,3,3,7,56
0,72,6,0,2,3,7,150
0,43,6,0,2,3,7,193
0,51,6,0,2,3,7,102
0,100,6,0,0,3,7,169
0,43,6,0,1,3,7,27
0,59,3,0,0,3,7,66
0,51,6,0,1,3,7,55
0,135,6,0,0,3,7,212
0,100,6,0,1,3,7,170
0,135,6,0,1,3,7,170
0,51,3,0,0,3,7,95
0,43,6,0,2,3,7,79
0,51,6,0,0,3,7,6
0,43,6,0,2,3,7,79
0,81,6,0,1,3,7,5
0,51,5,0,3,3,7,51
0,56,6,0,0,3,7,24
0,169,6,0,2,3,7,110
0,51,6,0,2,3,7,50
0,59,5,0,0,3,7,48
0,54,6,0,1,3,7,31
0,51,6,0,0,3,7,6
0,59,5,0,1,3,7,53
0,81,3,0,0,3,7,56
0,56,3,0,0,3,7,150
0,15,3,0,0,3,7,8
0,123,6,0,3,3,7,198
0,51,6,0,0,3,7,73
0,135,6,0,3,3,7,56
0,56,6,0,0,3,7,53
0,131,6,0,1,3,7,69
0,135,5,0,0,3,7,49
0,135,6,0,0,3,7,90
0,135,6,0,0,3,7,203
0,135,6,0,0,3,7,29
0,43,6,0,2,3,7,58
0,51,5,0,0,3,7,51
0,56,6,0,0,3,7,7
0,76,6,0,2,3,7,72
0,29,5,0,0,3,7,51
0,76,6,0,1,3,7,55
0,12,5,0,0,3,7,115
0,59,3,0,2,3,7,108
0,59,6,0,2,3,7,7
0,135,6,0,0,3,7,53
0,56,2,0,0,3,7,17
0,56,2,0,0,4,0,6
1,56,2,0,0,4,0,16
0,56,2,0,0,5,8,7
0,56,2,0,0,6,6,14
0,56,2,0,0,7,5,5
0,56,2,0,0,9,1,34
0,135,3,0,0,3,7,0
0,56,2,0,0,3,7,0
0,59,6,0,2,3,7,13
0,169,3,0,0,3,7,25
0,135,3,0,0,3,7,0
0,59,6,0,0,3,7,13
0,81,5,0,0,3,7,58
0,43,6,0,2,3,7,122
0,59,6,0,1,3,7,68
0,135,6,0,1,3,7,21
0,154,3,0,0,3,7,18
1,154,3,0,0,5,8,13
0,154,3,0,0,6,6,27
0,154,3,0,0,3,7,18
0,135,5,0,1,3,7,59
0,56,5,0,0,3,7,59
0,123,6,0,1,3,7,108
0,59,6,0,0,3,7,24
0,135,5,0,0,3,7,98
0,43,5,0,0,3,7,97
0,43,5,0,0,3,7,97
0,169,6,0,0,3,7,51
0,59,6,0,1,3,7,271
0,100,6,0,1,3,7,73
0,59,6,0,3,3,7,225
0,56,6,0,1,3,7,61
0,81,6,0,0,3,7,61
0,59,5,0,2,3,7,34
0,81,6,0,0,3,7,11
0,135,6,0,0,3,7,0
0,34,6,0,3,3,7,78
0,56,5,0,0,3,7,34
0,43,3,0,0,3,7,31
0,169,6,0,2,3,7,59
0,56,5,0,0,3,7,52
0,51,6,0,1,3,7,17
0,25,6,0,0,3,7,41
0,135,4,0,0,3,7,151
0,56,5,0,0,3,7,49
0,56,5,0,0,3,7,49
0,135,4,0,1,3,7,151
0,135,4,0,1,3,7,151
0,135,4,0,0,3,7,151
0,135,6,0,1,3,7,128
0,135,2,0,0,3,7,0
0,135,2,0,0,4,0,0
0,135,4,0,0,3,7,151
0,59,6,0,3,3,7,42
0,135,5,0,0,3,7,44
0,43,6,0,1,3,7,138
0,135,4,0,0,3,7,5
0,43,6,0,1,3,7,138
0,135,3,0,0,3,7,0
0,135,4,0,2,3,7,151
0,169,3,0,1,3,7,43
0,76,6,0,1,3,7,3
0,76,6,0,3,5,8,16
0,80,4,0,0,3,7,4
0,135,6,0,1,3,7,2
0,135,6,0,1,4,0,1
0,135,6,0,1,6,6,1
0,135,6,0,1,7,5,1
0,56,5,0,0,3,7,61
0,43,5,0,1,3,7,43
0,135,4,0,0,3,7,24
0,135,6,0,1,3,7,51
0,56,5,0,0,3,7,74
0,43,6,0,0,3,7,48
0,123,6,0,1,3,7,19
0,56,6,0,2,3,7,120
0,56,3,0,0,3,7,12
0,162,6,0,4,3,7,7
0,140,6,0,1,3,7,1
0,43,6,0,0,3,7,36
0,77,5,0,0,3,7,71
0,56,6,0,1,3,7,7
0,135,6,0,0,3,7,5
0,135,6,0,0,3,7,28
0,154,3,0,0,3,7,19
0,154,3,0,0,3,7,19
0,56,6,0,1,3,7,13
0,76,6,0,2,3,7,72
0,56,3,0,0,3,7,48
0,59,6,0,1,3,7,1
0,59,6,0,0,3,7,69
0,59,6,0,3,3,7,276
0,123,6,0,1,3,7,19
0,59,6,0,2,3,7,119
0,162,6,0,2,3,7,1
0,135,3,0,1,3,7,5
0,19,3,0,4,3,7,113
0,169,5,0,0,3,7,25
0,56,6,0,0,3,7,54
0,56,6,0,0,3,7,62
0,51,5,0,0,3,7,1
0,56,5,0,0,3,7,34
0,29,6,0,1,3,7,47
0,29,6,0,0,3,7,46
0,59,3,0,0,3,7,4
0,66,6,0,2,3,7,142
0,81,6,0,0,3,7,28
0,56,5,0,0,3,7,63
0,13,6,0,2,3,7,28
0,59,6,0,1,3,7,68
0,13,6,0,0,3,7,28
0,51,6,0,1,3,7,42
0,51,6,0,1,3,7,1
0,135,5,0,0,3,7,47
0,59,6,0,3,3,7,216
0,56,6,0,0,3,7,27
0,135,6,0,0,3,7,31
0,59,5,0,1,3,7,22
0,135,2,0,0,3,7,1
0,91,6,0,0,3,7,20
0,81,3,0,0,3,7,29
0,59,6,0,3,3,7,1
0,135,6,0,0,3,7,7
0,76,6,0,1,3,7,0
0,169,6,0,0,3,7,1
0,135,6,0,1,3,7,1
0,135,5,0,0,3,7,41
0,135,5,0,1,3,7,0
0,140,6,0,0,3,7,6
0,49,3,0,1,3,7,0
0,51,6,0,2,3,7,1
0,135,5,0,0,3,7,46
0,56,1,0,1,3,7,1
0,56,5,0,0,3,7,53
0,43,5,0,0,3,7,159
0,56,6,0,0,3,7,33
0,25,6,0,0,3,7,25
0,59,6,0,0,3,7,67
0,76,6,0,1,3,7,53
0,56,6,0,0,3,7,7
0,56,6,0,1,3,7,17
0,59,3,0,0,3,7,223
0,46,6,0,1,3,7,51
0,123,6,0,1,3,7,51
0,81,6,0,1,3,7,105
0,51,3,0,1,3,7,4
0,135,6,0,0,3,7,35
0,43,2,0,0,3,7,15
0,135,6,0,0,3,7,23
0,81,6,0,1,8,1,58
0,76,6,0,2,3,7,2
0,162,2,0,0,3,7,16
0,51,2,0,0,3,7,16
0,51,5,0,0,8,1,116
0,15,2,0,0,3,7,16
0,81,2,0,0,3,7,16
0,59,6,0,2,3,7,4
0,59,6,0,2,3,7,0
0,154,6,0,0,3,7,99
0,59,6,0,0,3,7,9
0,135,6,0,0,3,7,1
0,135,6,0,1,3,7,47
0,81,2,0,0,3,7,3
0,59,6,0,1,3,7,50
0,15,6,0,1,3,7,54
0,56,6,0,0,3,7,49
0,56,5,0,0,3,7,40
0,56,6,0,0,3,7,113
0,135,6,0,0,3,7,49
0,56,6,0,0,3,7,15
0,135,6,0,0,3,7,27
0,174,6,0,1,3,7,46
0,59,6,0,0,3,7,26
0,29,6,0,0,3,7,19
0,135,6,0,0,3,7,21
0,51,6,0,0,3,7,20
0,15,3,0,0,3,7,0
0,154,5,0,0,3,7,50
0,51,6,0,1,3,7,2
0,43,6,0,0,3,7,11
0,56,6,0,1,3,7,31
0,56,6,0,1,3,7,29
0,43,6,0,0,3,7,44
0,51,3,0,0,3,7,16
0,135,3,0,0,3,7,16
0,43,5,0,0,3,7,48
0,12,6,0,0,3,7,31
0,43,6,0,0,3,7,1
0,59,6,0,0,3,7,59
0,56,6,0,1,3,7,7
0,54,6,0,0,3,7,14
0,56,6,0,0,3,7,69
0,29,6,0,0,3,7,11
0,59,5,0,0,3,7,67
0,123,6,0,2,3,7,72
0,51,6,0,0,3,7,8
0,59,5,0,0,3,7,67
0,71,3,0,0,3,7,57
0,43,3,0,0,3,7,57
0,59,2,0,1,3,7,1
0,56,6,0,0,3,7,11
0,51,6,0,1,3,7,7
0,59,6,0,3,3,7,68
0,135,6,0,1,3,7,8
0,59,6,0,1,3,7,38
0,59,6,0,0,3,7,41
0,56,6,0,2,3,7,23
0,59,6,0,0,3,7,35
0,51,6,0,0,3,7,0
0,59,6,0,3,3,7,21
0,123,6,0,1,3,7,39
0,46,3,0,0,3,7,66
0,56,2,0,0,3,7,16
0,12,6,0,1,3,7,35
0,56,6,0,2,3,7,2
0,135,6,0,1,3,7,30
0,135,3,0,0,3,7,0
0,56,4,0,0,3,7,116
0,77,6,0,2,3,7,102
0,54,2,0,0,3,7,16
0,25,6,0,0,3,7,9
0,124,6,0,2,3,7,52
0,169,6,0,1,3,7,93
0,77,6,0,1,3,7,93
0,56,6,0,0,3,7,33
0,76,5,0,0,3,7,75
0,11,3,0,0,3,7,0
0,76,5,0,0,3,7,33
0,15,6,0,1,3,7,66
0,59,6,0,2,3,7,108
0,25,6,0,1,3,7,113
0,169,6,0,1,3,7,113
0,135,6,0,2,3,7,3
0,59,6,0,2,3,7,65
0,59,5,0,0,3,7,57
0,56,6,0,1,3,7,81
0,56,5,0,0,3,7,61
0,34,6,0,0,3,7,147
0,15,5,0,0,3,7,56
0,135,6,0,1,3,7,44
0,15,2,0,0,3,7,16
0,135,6,0,0,3,7,93
0,135,3,0,0,3,7,52
0,59,6,0,0,3,7,46
0,43,6,0,1,3,7,50
0,56,4,0,0,3,7,30
0,56,6,0,2,3,7,51
0,51,6,0,1,3,7,1
0,51,3,0,0,3,7,35
0,56,4,0,0,3,7,30
0,56,6,0,0,3,7,50
0,135,3,0,2,3,7,2
0,56,5,0,1,3,7,91
0,1,6,0,1,3,7,69
0,37,5,0,0,3,7,1
0,43,6,0,2,3,7,30
0,43,6,0,0,3,7,72
0,72,6,0,2,3,7,74
0,51,6,0,2,3,7,4
0,135,5,0,0,3,7,87
0,135,5,0,1,3,7,104
0,56,6,0,0,3,7,15
0,59,6,0,0,3,7,12
0,56,4,0,1,3,7,116
0,56,4,0,0,3,7,116
0,56,4,0,1,3,7,116
0,135,5,0,0,3,7,109
0,12,4,0,1,3,7,8
0,56,4,0,1,3,7,115
0,56,4,0,1,3,7,116
0,56,4,0,0,3,7,73
0,56,5,0,0,3,7,104
0,56,5,0,1,3,7,104
0,56,5,0,1,3,7,104
0,56,5,0,1,3,7,17
0,135,5,0,1,3,7,17
0,56,5,0,0,3,7,104
0,135,6,0,1,3,7,154
0,56,4,0,0,3,7,116
0,56,4,0,0,3,7,116
0,56,4,0,1,3,7,116
0,56,5,0,1,3,7,17
0,85,6,0,1,3,7,82
0,43,6,0,1,3,7,99
0,72,6,0,1,3,7,88
0,72,6,0,1,3,7,88
0,51,6,0,2,3,7,87
0,59,6,0,1,3,7,42
0,135,6,0,1,3,7,35
0,43,5,0,0,3,7,269
0,51,3,0,0,3,7,4
0,123,6,0,1,3,7,151
0,135,6,0,2,3,7,4
0,51,6,0,3,3,7,50
0,135,6,0,1,3,7,160
0,76,6,0,0,3,7,79
0,34,6,0,2,3,7,151
0,123,6,0,1,3,7,67
0,15,3,0,0,3,7,29
0,29,6,0,2,3,7,130
0,81,6,0,2,3,7,7
0,135,3,0,0,3,7,84
0,56,6,0,1,3,7,41
0,15,6,0,1,3,7,79
0,15,6,0,1,3,7,79
0,43,6,0,2,3,7,117
0,43,6,0,1,3,7,35
0,56,3,0,2,3,7,78
0,135,6,0,2,3,7,2
0,51,6,0,1,3,7,76
0,59,6,0,0,3,7,5
0,51,6,0,1,3,7,77
0,56,3,0,1,3,7,84
0,76,6,0,2,3,7,199
0,43,6,0,0,3,7,132
0,56,6,0,0,3,7,0
0,72,6,0,2,3,7,115
0,135,6,0,3,3,7,155
0,43,6,0,0,3,7,80
0,43,6,0,1,3,7,78
0,43,6,0,2,3,7,124
0,12,6,0,0,3,7,48
0,123,6,0,0,3,7,0
0,123,6,0,0,3,7,41
0,25,6,0,0,3,7,9
0,123,6,0,2,3,7,39
0,76,6,0,1,3,7,122
0,135,6,0,0,3,7,9
0,56,6,0,2,3,7,55
0,81,6,0,1,3,7,193
0,43,6,0,2,3,7,127
0,72,6,0,1,3,7,34
0,56,5,0,1,3,7,94
0,56,6,0,0,3,7,116
0,76,6,0,0,3,7,71
0,123,3,0,0,3,7,55
0,123,6,0,1,3,7,70
0,56,6,0,1,3,7,67
0,51,6,0,2,3,7,81
0,56,6,0,1,3,7,33
0,12,6,0,1,3,7,12
0,59,3,0,1,3,7,4
0,43,5,0,1,3,7,137
0,72,6,0,0,3,7,62
0,123,6,0,2,3,7,121
0,25,6,0,3,3,7,0
0,123,6,0,1,3,7,56
0,59,6,0,1,3,7,157
0,25,6,0,1,3,7,32
0,135,6,0,1,3,7,9
0,76,6,0,1,3,7,119
0,56,3,0,0,3,7,15
0,56,3,0,0,3,7,15
0,59,5,0,1,3,7,79
0,59,5,0,1,3,7,76
0,135,3,0,0,3,7,34
0,23,3,0,0,3,7,34
0,169,6,0,2,3,7,0
0,169,6,0,1,6,6,0
1,169,3,0,2,7,5,31
0,51,6,0,0,3,7,70
0,43,6,0,0,3,7,46
0,25,6,0,1,3,7,39
0,81,6,0,2,3,7,29
0,162,6,0,2,3,7,276
0,15,6,0,0,3,7,28
0,34,6,0,1,3,7,34
0,56,6,0,1,3,7,35
0,56,6,0,0,3,7,90
0,135,6,0,0,3,7,35
0,59,3,0,0,3,7,91
0,135,3,0,0,3,7,3
0,77,6,0,0,3,7,15
0,72,5,0,0,3,7,82
0,25,6,0,1,3,7,143
0,81,6,0,2,3,7,29
0,56,6,0,2,3,7,26
0,81,6,0,0,3,7,65
0,43,6,0,2,3,7,74
0,162,6,0,1,3,7,110
0,59,6,0,1,3,7,34
0,56,6,0,1,3,7,29
0,77,5,0,0,3,7,150
0,43,5,0,0,3,7,72
0,34,4,0,0,3,7,206
0,34,4,0,0,3,7,206
0,34,4,0,0,3,7,206
0,25,6,0,1,3,7,78
0,25,6,0,1,3,7,78
0,135,5,0,0,3,7,116
0,56,6,0,2,3,7,35
0,59,6,0,0,3,7,139
0,169,6,0,2,3,7,112
0,162,6,0,1,3,7,89
0,76,6,0,1,3,7,89
0,15,6,0,2,3,7,5
0,80,4,0,0,3,7,158
0,80,4,0,1,3,7,158
0,80,4,0,0,3,7,158
0,56,6,0,0,3,7,4
0,80,4,0,0,3,7,158
0,56,5,0,0,3,7,61
0,81,5,0,1,3,7,18
0,80,4,0,1,3,7,158
0,43,5,0,0,3,7,68
0,80,4,0,1,3,7,158
0,56,5,0,0,3,7,60
0,80,4,0,1,3,7,10
0,80,4,0,0,3,7,10
0,56,6,0,0,3,7,52
0,56,6,0,0,3,7,142
0,80,4,0,0,3,7,1
0,56,6,0,1,3,7,93
0,43,5,0,0,3,7,14
0,15,6,0,1,3,7,88
0,135,2,0,1,3,7,2
0,72,6,0,0,3,7,74
0,56,6,0,2,3,7,42
0,169,6,0,0,3,7,14
0,43,5,0,1,3,7,90
0,56,6,0,2,3,7,38
0,59,6,0,1,3,7,154
0,123,6,0,1,3,7,77
0,133,3,0,0,3,7,160
0,56,6,0,1,3,7,84
0,66,6,0,1,3,7,125
0,56,6,0,1,3,7,146
0,43,6,0,1,3,7,117
0,80,4,0,0,3,7,4
0,43,5,0,0,3,7,77
0,135,6,0,1,3,7,64
0,135,6,0,0,3,7,41
0,135,3,0,0,3,7,0
0,56,6,0,0,3,7,58
0,56,5,0,0,3,7,56
0,56,6,0,0,3,7,74
0,56,3,0,0,3,7,2
0,56,6,0,1,3,7,79
0,59,6,0,1,3,7,16
0,59,5,0,0,3,7,76
0,56,6,0,1,3,7,16
0,25,6,0,3,3,7,46
0,59,6,0,0,3,7,88
0,76,3,0,2,3,7,45
0,56,5,0,0,3,7,60
0,76,6,0,1,3,7,77
0,51,6,0,0,3,7,16
0,140,6,0,1,3,7,71
0,56,6,0,0,3,7,39
0,135,6,0,1,3,7,1
0,12,6,0,1,3,7,66
0,54,6,0,0,3,7,43
0,135,5,0,0,3,7,0
0,15,6,0,3,3,7,124
0,12,6,0,0,3,7,38
0,56,6,0,2,3,7,82
0,135,3,0,0,3,7,0
0,25,6,0,1,3,7,5
0,43,6,0,2,3,7,214
0,11,6,0,1,3,7,211
0,34,6,0,1,3,7,1
0,100,6,0,2,3,7,28
0,43,6,0,1,3,7,77
0,76,6,0,1,3,7,73
0,43,6,0,1,3,7,110
0,135,3,0,0,3,7,1
0,135,3,0,0,4,0,2
0,135,3,0,3,4,0,6
0,59,6,0,0,3,7,39
0,76,6,0,1,3,7,69
0,123,6,0,2,3,7,74
0,29,6,0,0,3,7,34
0,56,6,0,1,3,7,0
0,135,3,0,0,3,7,0
0,43,5,0,0,3,7,95
0,135,6,0,1,3,7,0
0,142,6,0,0,3,7,19
0,142,6,0,0,3,7,39
0,51,5,0,0,3,7,7
0,135,6,0,1,3,7,9
0,135,6,0,0,3,7,0
0,81,6,0,0,3,7,42
0,25,6,0,1,3,7,50
0,25,6,0,1,3,7,88
0,34,6,0,1,3,7,91
0,43,6,0,0,3,7,6
0,135,6,0,0,3,7,2
0,101,6,0,1,3,7,76
0,81,6,0,0,3,7,24
0,25,6,0,1,3,7,132
0,51,6,0,2,3,7,1
0,34,3,0,0,3,7,0
0,56,5,0,0,3,7,69
0,25,6,0,0,3,7,184
0,76,6,0,1,3,7,78
0,135,6,0,1,3,7,1
0,15,6,0,1,3,7,15
0,154,6,0,1,3,7,59
0,59,6,0,3,3,7,76
0,81,6,0,3,3,7,12
0,43,6,0,1,3,7,18
0,56,6,0,1,3,7,112
0,135,3,0,0,3,7,1
0,166,6,0,1,3,7,9
0,56,6,0,0,3,7,70
0,133,6,0,0,3,7,56
0,59,6,0,0,3,7,49
0,81,6,0,0,3,7,28
0,56,5,0,0,3,7,63
0,56,6,0,0,3,7,42
0,56,6,0,0,3,7,36
0,38,6,0,0,3,7,2
0,139,6,0,0,3,7,2
0,56,3,0,0,3,7,76
0,43,6,0,2,3,7,134
0,43,6,0,2,3,7,123
0,139,5,0,1,3,7,15
0,59,6,0,0,3,7,14
0,29,6,0,0,3,7,63
0,25,6,0,1,3,7,82
0,81,6,0,2,3,7,306
0,43,5,0,1,3,7,110
0,56,6,0,3,3,7,35
0,59,6,0,1,3,7,124
0,56,6,0,1,3,7,97
0,76,6,0,3,3,7,61
0,43,5,0,1,3,7,67
0,31,6,0,0,3,7,31
0,76,6,0,0,3,7,21
0,56,6,0,1,3,7,7
0,76,6,0,3,3,7,186
0,56,6,0,1,3,7,77
0,56,5,0,0,3,7,70
0,81,3,0,0,3,7,117
0,31,6,0,1,3,7,56
0,56,6,0,0,3,7,2
0,56,6,0,2,3,7,6
0,56,6,0,3,3,7,203
0,56,6,0,0,3,7,8
0,81,6,0,1,3,7,106
0,25,6,0,1,3,7,156
0,43,6,0,0,3,7,24
0,43,5,0,0,3,7,69
0,135,6,0,0,3,7,1
0,29,6,0,1,3,7,130
0,135,6,0,2,3,7,3
0,56,6,0,1,3,7,118
0,29,3,0,3,3,7,83
0,43,6,0,2,3,7,43
0,123,6,0,1,3,7,0
0,135,6,0,0,3,7,0
0,135,2,0,1,3,7,33
0,59,6,0,1,3,7,6
0,135,3,0,0,3,7,0
0,56,6,0,3,3,7,8
0,59,6,0,0,3,7,57
0,135,6,0,0,3,7,0
0,56,5,0,0,4,7,65
0,43,5,0,0,4,7,124
0,43,6,0,0,4,7,43
0,43,6,0,0,4,7,56
0,115,6,0,1,4,7,84
0,56,3,0,0,4,7,68
0,76,5,0,0,4,7,7
0,31,6,0,1,4,7,81
0,81,6,0,0,4,7,42
0,81,6,0,2,4,7,123
0,169,3,0,1,4,7,88
0,81,6,0,0,4,7,74
0,43,6,0,1,4,7,238
0,11,6,0,1,4,7,1
0,56,6,0,1,4,7,99
0,43,5,0,0,4,7,186
0,135,5,0,0,4,7,35
0,81,5,0,0,4,7,118
0,135,6,0,0,4,7,3
0,135,3,0,0,4,7,2
0,135,6,0,2,4,7,3
0,56,6,0,1,4,7,220
0,43,6,0,1,4,7,73
0,43,6,0,0,4,7,66
0,29,6,0,0,4,7,74
0,43,6,0,1,4,7,57
0,169,6,0,2,4,7,116
0,59,6,0,0,4,7,35
0,15,6,0,2,4,7,97
0,59,5,0,0,4,7,49
0,154,6,0,0,4,7,51
0,43,6,0,1,4,7,152
0,59,6,0,2,4,7,141
0,59,6,0,1,4,7,141
0,59,6,0,1,4,7,54
0,81,3,0,0,4,7,69
0,56,6,0,0,4,7,60
0,56,5,0,0,4,7,68
0,15,6,0,0,4,7,63
0,19,6,0,0,4,7,4
0,59,6,0,0,4,7,35
0,43,6,0,0,4,7,66
0,43,6,0,0,4,7,54
0,43,6,0,1,4,7,1
0,56,5,0,0,4,7,70
0,135,3,0,0,4,7,0
0,59,0,0,0,4,7,3
0,51,0,0,0,4,7,3
0,43,6,0,0,4,7,54
0,152,6,0,1,4,7,23
0,135,3,0,0,4,7,0
0,135,6,0,1,4,7,0
0,42,6,0,1,4,7,23
0,56,5,0,0,4,7,78
0,140,6,0,0,4,7,237
0,56,6,0,1,4,7,76
0,56,6,0,2,4,7,208
0,56,5,0,0,4,7,196
0,43,6,0,2,4,7,111
0,43,6,0,0,4,7,74
0,81,6,0,2,4,7,94
0,59,6,0,0,4,7,123
0,56,6,0,1,4,7,254
0,59,6,0,1,4,7,166
0,81,6,0,0,4,7,58
0,56,6,0,0,4,7,121
0,56,6,0,0,4,7,123
0,76,6,0,0,4,7,64
0,59,6,0,1,4,7,70
0,12,6,0,1,4,7,83
0,81,6,0,1,4,7,70
0,56,5,0,0,4,7,70
0,12,6,0,1,4,7,70
0,135,6,0,2,4,7,0
0,56,6,0,2,4,7,255
0,56,6,0,1,4,7,4
0,123,5,0,0,4,7,71
0,56,6,0,1,4,7,282
0,56,6,0,1,4,7,48
0,123,6,0,2,4,7,75
0,43,6,0,0,4,7,60
0,135,1,0,1,4,0,3
0,135,1,0,1,4,0,3
0,123,5,0,0,4,7,71
0,135,5,0,0,4,7,71
0,56,5,0,0,4,7,63
0,56,6,0,2,4,7,55
0,135,6,0,1,4,0,165
0,81,5,0,0,4,7,59
0,59,6,0,2,4,7,56
0,56,6,0,2,4,7,82
0,43,6,0,1,4,7,122
0,56,5,0,0,4,7,70
0,59,6,0,1,4,7,56
0,56,3,0,0,4,7,97
0,56,5,0,0,4,7,190
0,59,6,0,1,4,7,56
0,59,6,0,2,4,7,56
0,56,6,0,2,4,7,45
0,145,6,0,2,4,7,56
0,43,6,0,0,4,7,75
0,56,3,0,0,4,7,15
0,56,6,0,2,4,7,245
0,135,3,0,0,4,7,15
0,43,6,0,1,4,7,113
0,15,6,0,1,4,7,26
0,49,3,0,0,4,7,15
0,123,6,0,1,4,7,86
0,135,6,0,2,4,7,7
0,56,6,0,1,4,7,50
0,56,6,0,1,4,7,53
0,56,2,0,0,4,7,1
1,56,2,0,0,5,8,25
0,56,2,0,0,6,6,12
0,56,6,0,1,4,7,53
0,135,6,0,1,4,7,53
0,56,6,0,2,4,7,277
0,135,6,0,2,4,7,10
0,56,6,0,1,4,7,277
0,123,6,0,1,4,7,267
0,51,6,0,3,4,7,44
0,59,6,0,1,4,7,52
0,43,6,0,2,4,7,86
0,59,6,0,1,4,7,7
0,56,6,0,0,4,7,48
0,34,6,0,1,4,7,75
0,43,6,0,0,4,0,36
0,56,6,0,1,4,0,116
0,81,3,0,0,4,7,72
0,56,5,0,0,4,7,64
0,12,6,0,0,4,7,86
0,43,6,0,0,4,7,86
0,43,6,0,0,4,7,86
0,76,6,0,0,4,7,60
0,59,3,0,1,4,7,66
0,76,6,0,0,4,7,45
0,135,3,0,0,4,0,0
0,43,6,0,1,4,7,103
0,81,5,0,0,4,7,59
0,76,6,0,1,4,7,75
0,81,6,0,2,4,7,82
0,43,6,0,2,4,7,147
0,135,6,0,1,4,0,58
0,43,5,0,0,4,7,130
0,56,5,0,0,4,0,194
0,56,5,0,0,4,0,194
0,76,6,0,2,4,0,69
0,51,3,0,0,4,7,75
0,81,6,0,0,4,7,62
0,59,6,0,0,4,7,81
0,59,6,0,2,4,0,57
0,34,3,0,0,4,7,61
0,29,6,0,0,4,7,81
0,15,6,0,1,4,0,75
0,43,6,0,0,4,7,63
0,135,6,0,1,4,7,56
0,135,6,0,1,4,7,77
0,76,6,0,1,4,7,110
0,133,6,0,2,4,7,99
0,133,6,0,1,4,7,99
0,76,6,0,1,4,7,51
0,76,6,0,1,4,7,51
0,43,5,0,1,4,7,62
0,76,6,0,0,4,7,51
0,135,6,0,1,4,7,51
0,133,6,0,1,4,7,95
0,169,6,0,0,4,0,9
0,25,6,0,1,4,0,37
0,25,6,0,0,4,0,30
0,1,6,0,1,4,0,37
0,29,5,0,0,4,0,66
0,38,6,0,0,4,0,2
0,56,6,0,1,4,0,55
0,76,6,0,1,4,7,73
0,135,6,0,1,4,0,2
0,43,5,0,0,4,7,68
0,154,6,0,0,4,7,55
0,22,6,0,1,4,0,86
0,56,6,0,1,4,7,286
0,25,6,0,2,4,7,33
0,76,6,0,1,4,7,0
0,59,6,0,1,4,7,81
0,66,0,0,0,4,7,3
0,123,3,0,1,4,0,6
0,43,6,0,1,4,7,58
0,100,3,0,2,4,0,59
0,15,3,0,2,4,0,5
0,34,4,0,0,4,0,162
0,56,4,0,0,4,0,162
0,56,6,0,1,4,7,44
0,43,3,0,0,4,7,77
0,123,6,0,1,4,7,92
0,169,6,0,1,4,7,159
0,51,6,0,2,4,7,74
0,81,6,0,2,4,7,67
0,135,5,0,0,4,0,6
0,15,6,0,0,4,0,127
0,15,6,0,1,4,0,57
0,56,6,0,3,4,0,48
0,56,5,0,0,4,0,194
0,56,6,0,3,4,0,102
0,43,6,0,1,4,7,24
0,85,6,0,0,4,0,20
0,56,6,0,0,4,0,18
0,31,6,0,0,4,0,55
0,59,6,0,1,4,0,18
0,56,3,0,0,4,0,83
0,56,3,0,0,4,0,82
0,154,6,0,0,4,7,62
0,135,5,0,0,4,7,100
0,15,5,0,1,4,7,51
0,56,6,0,0,4,0,47
0,56,6,0,1,4,0,115
0,56,6,0,1,4,7,154
0,135,1,0,1,4,7,63
0,56,3,0,3,4,0,110
0,135,5,0,0,4,0,6
0,135,3,0,0,4,0,0
0,56,4,0,0,4,0,212
0,151,6,0,4,4,0,117
0,56,6,0,2,4,7,146
0,135,5,0,0,4,7,100
0,56,6,0,1,4,0,90
0,43,6,0,0,4,0,1
0,56,6,0,0,4,0,120
0,12,6,0,2,4,0,86
0,43,6,0,1,4,0,86
0,56,5,0,0,4,0,71
0,25,6,0,1,4,7,135
0,59,6,0,2,4,0,243
0,80,4,0,0,4,0,111
0,135,2,0,1,4,0,0
0,135,5,0,0,4,0,3
0,80,4,0,1,4,0,111
0,25,6,0,1,4,7,135
0,25,6,0,1,4,7,135
0,80,4,0,0,4,0,111
0,56,6,0,0,4,0,6
0,80,4,0,1,4,0,111
0,54,6,0,0,4,7,66
0,135,4,0,0,4,0,38
0,135,6,0,1,4,0,127
0,51,6,0,2,4,0,3
0,80,4,0,0,4,0,111
0,135,4,0,0,4,0,111
0,56,5,0,0,4,7,69
0,135,6,0,1,4,0,127
0,59,6,0,1,4,0,84
0,43,5,0,0,4,0,73
0,43,5,0,0,4,0,73
0,25,6,0,0,4,0,154
0,43,6,0,2,4,0,77
0,51,5,0,1,4,0,4
0,56,6,0,1,4,7,260
0,80,4,0,1,4,0,37
0,59,3,0,0,4,0,70
0,56,6,0,1,4,7,209
0,139,5,0,0,4,0,79
0,56,3,0,0,4,7,26
0,34,6,0,1,4,0,5
0,56,5,0,0,4,0,76
0,59,5,0,0,4,0,77
0,56,6,0,0,4,0,123
0,56,6,0,2,4,0,1
0,59,3,0,3,4,0,64
0,135,3,0,0,4,0,0
0,15,6,0,1,4,0,35
